place_id;keywords;country;city;location_name;location_address;lat;lng;location_rating;blog_url;location_google_types;postcode;photo_uri
ChIJxb5KwlW9yFYRQo7U3sxMAoY;Lake;US;Anchorage;Lake Spenard;Lake Spenard, Anchorage, AK 99517, USA;611.782.535;-1.499.509.346;04. Sep;https://travelcami.com/best-things-to-do-in-anchorage/;natural_feature,establishment;99517;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4K7dwS2PMJRNQxk49z00IBi7-Tq4FgZumtlFiBH68qb7yn5ETrTTpxxa0ViqxRXFcKfGaw6Kmg-FgLXsHIfdT2hXw8oExbbjbeNEOSKycpu7QTq3qeAqy0oK9lsKUNB3POsQYyjMkxqnSwKgktyebRp0tXEe07EXHvEBJ5bEFT0-Yl&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJeZ5hUgGix1YRp6HPif6nNJc;glacier viewing, hiking;US;Seward;Exit Glacier;Exit Glacier, Alaska 99664, United States;60.178.383;-149.649.439;04. Aug;https://www.zewanderingfrogs.com/anchorage/things-to-do-in-anchorage-alaska;natural_feature,establishment;99664;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5B49Thm8CNX4mRgLthQKu62TVbY595H7BDaZLn0JG-kJ5cAqzU-WJAJhR8goQtjnaLASr8f07gIlk3WN_6HAiQ0Lk9Ch0e3fEMDjqX2mM5Fw3mRTUErOUBOD1P5sLQZzEsEX_RM0Y5kkEtA6l-OmCmWrDR45y-EmHthRJhPyvtmMiE&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJTTK3BaqXyFYRp37huS-RIhc;wine;US;Anchorage;Hive Mind Meadery;600 W 58th Ave Unit A, Anchorage, AK 99518, United States;6.116.848.359.999.990;-149.893.939;5.0;https://www.anchoragerealestate.com/blog/category/things-to-do-in-anchorage/;food,point_of_interest,establishment;99518;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6rB_Wymp10DPZ_ZUigD24SDqHvJ5D7E9ucB9rXqp_1FuZKx7ZzSVtDXI2u6_r9nq3g7Vt5Aho3mVpYW_6t54ZuGvI9gMUo3aDreKU_H6Oe7ZmOGtrlVwMtmH8epho8mVjlGoEdGTv-d8NAOo-9Ya_V2a39y6U8OHpzC5ZSMnsySKLL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJb6YSfNuXyFYRz_IJ3v2JPKc;;US;Anchorage;Tommy's Burger Stop;1106 W 29th Pl, Anchorage, AK 99503, United States;611.935.721;-1.499.045.197;04. Jul;https://www.anchoragerealestate.com/blog/category/things-to-do-in-anchorage/;restaurant,food,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q48nDJr-_dqdvriEiHVCve2OqMBOmsuwz_zSvlevHuj4Treulbsm1KWTdeHPfZbWEzHCJOYp5qql5wS_8OGw8Coob9DgnVqKTNyPCMtklFWuKuSZx9qoA2wM8KKv1LpZp3xsAqh6OKO6n3SdES5ogOYGcBoMqlVH172PuqaAz0uh9k&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ-_UoZAWXyFYRq5PtOUCzK9k;sled dog;US;Anchorage;Alaskan Sled Dog & Racing Association;3400 E Tudor Rd, Anchorage, AK 99507, United States;611.789.834;-1.498.162.941;04. Feb;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5RoB7Hmoe4UAFcZEonoonV27IGsGvwhkXcJwiBWJNXl-vB5ldgNuACCwHEWe7u-0oI6Twq_pdz258sXUJItFcA7vOmYXPujRZdXRzohaSLB0UNsNQE3TaK5nDouq7df6MngJsf_YQuAxA1h2oXprHkovDDmXyQxkQ105Dt-dxuxPk&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ2-AjRPCbyFYR0oNwhsQkCFU;bike, hike, outdoor recreation;US;Anchorage;Rabbit Creek Greenbelt;5800 De Armoun Rd, Anchorage, AK 99516, United States;61.097.811;-1.497.742.206;5.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;park,point_of_interest,establishment;99516;
ChIJ81IRei-WyFYRFW0Z1AInI9Q;alternative;US;Anchorage;Anchorage Press;731 I St Suite 102, Anchorage, AK 99501, United States;612.149.064;-1.498.993.145;0.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6zf1mKIPHfNPjoaFCQyE4zWKpW11zKR3Fvb-tGknoqixaWZhPHAtorfFMSlRrJySmxXCtZAAfVvAXe3wyr9lzoECan1s6gaQ6e9_tNpVQErVUyaPCOyO2IRwih57bDQMxZbQUg5vza1ISvCfKJq1h0tyRBaYfWsbTqUZyeMq9M5vPX&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ9x13m4C9yFYRIxnEJx5FpPw;marathon;US;Anchorage;ConocoPhillips Alaska;700 G St, Anchorage, AK 99501, United States;61.215.194;-1.498.962.402;04. Jan;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4xLss3ikh0oJmR-yg2Ij-hGLgWJb1Me3oafYBvy56THjqcM9NCNo1qFzz95dBKXoD6r2oXqYTLDlPOnz5uZKm8Qz7hj0Zg6-eI66Ifx_GRbsWZbtACkqdG3i-T9FJoid4Qt9xQlK0vIM_PsZbOWPNa6cJyoNHWwSoykuHy8c5PCds3&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJA83XtsyXyFYRMOX4_T1aScE;hockey;US;Anchorage;Anchorage Hockey Association (AHA);534 E 16th Ave, Anchorage, AK 99501, United States;612.044.778;-149.872.974;04. Jun;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5fGUoL0gj-za_fXUsYJcYwukw56FdrSFi4s8IEs1eJADfaMD6cl3GwVezsMQ5f1GB_oGztv6aq1P1iwgFXcnSm8j8q_4x5d_fWhI0jH06s1TerCfWPl5A88O4JeD1EGU2uA0axP73WvBQ5_HVkraVuCiHvE_HHiUmW_4FctkkUbi9f&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJH0jnvSmWyFYRdQxPRZNOK8s;luxury, steakhouse;US;Anchorage;Sullivan's Steakhouse;320 W 5th Ave, Anchorage, AK 99501, United States;6.121.736.999.999.990;-1.498.878.299;04. Jan;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;bar,restaurant,food,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q49sIrmqBESnN7QJjtb3vgFmDVFXYAaQDza261WNHCNGWQGB1rtLl2dJ9ukj5F_F0a8AeJINWMHY-6Nmbhq4FCZpyIuBsLwvg57GsJzcZCP7PCxYYkGF1jd0fez8IyHU5KhLfl3wpA7zgAQDFanmqU5iz9SEVUtbicwwxf0F7JqenRx&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJH7nDjQmXyFYRIpdD_DGGRhA;hike, outdoor recreation;US;Anchorage;Campbell Creek Park;2365 E 48th Ave, Anchorage, AK 99507, United States;6.117.745.050.000.000;-1.498.370.751;04. May;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;park,tourist_attraction,point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5z36ZQHMQ4KcY-WvwCxBhZt0BMclE3EbUR2wvxLIqELqihxI5MZZs4PP5uVtz8TsnTklOXqrKD02nMmQSu7J0sjo53KQpE_XBAvdAUj2ZOyD75O6GrABgNLB5z6iAzKfTwpcXEfHTaUyp61dhM55ApaFAFLY1t6e9n-pcLN76ZM6Gs&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJJaK9quBCMlERzYxWrJ9ivLE;;US;Anchorage;Running Reindeer Ranch;1470 Ivans Alley, Fairbanks, AK 99709, United States;649.251.949;-147.952.099;04. Aug;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99709;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5T7J_URqNfumANiqnnD5_gUP6tE8DPb5ZiXnkY563q3Eq_gURupVELJV5pJC5AXh-3DkmlTudpGoy0er9Lr1tnklZklBDKFz9xkN18DzsAtS7j676YifwDeNr9L9bJlKdX5te1M0EKcP5vZg3umjfyNWazIvrYMKn5lxBQBnx0Mon1&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJL5xVnJWZyFYR85w7K4Q4EFg;local beer;US;Anchorage;Firetap Alehouse;10950 O'Malley Centre Dr, Anchorage, AK 99515, United States;611.216.838;-1.498.630.121;4.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;restaurant,bar,food,point_of_interest,establishment;99515;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7gmDermzXwM5C53dUq-1HsJknqLYFUL6JZf8VcX9aSQ1L_r2i3zAgJlDZFCDG6GKyD3CFuS9rAN4vI9yD18cb0fYS_m-8nW6C_V_cU03J282BmgH3fCeOdgYN-HxDKyOk7KRMXyqMRkWk5yKktrqcUYo1wnfUvW_BhC3vn9CJE3l5g&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJOflYWCK9yFYR-vH9gsODzzw;;US;Anchorage;Solstice Bar & Grill;720 W 5th Ave, Anchorage, AK 99501, United States;612.172.942;-1.498.960.869;03. Jun;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;restaurant,food,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4kl55lUUrf5MwsqgwYqdIx0qqLeVyzlH5eXaNRQTHCI5gSpMS4u2aIwT2vZNyTWlIWOEPEONKS6baQ1OJiqx6sew_Kn81e14szGKV7GglcUDvwwwN_j9f-hbWmsc_HwPZ3-kgNpGCuDCBuRlm-CKou7UdMYUjmgCqtcCBz9Yek04Sb&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJaZaz1WuWyFYRzb1phH2wiVU;culture, native;US;Anchorage;Special Olympics Alaska, Inc.;3200 Mountain View Dr, Anchorage, AK 99501, United States;6.122.129.349.999.990;-1.498.203.716;04. Sep;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4rZN2s7Iehm2nFUXP3UMmCnkn8U1C7o1EKPacbVWtg9YCnnDrmsz-cpO8psxTzdE3FjI3rzgT2B-Z2lfrPDEUxkqHwgVVwbJiCLEgysH7ol5wj2E63z1S9ccfhZ87OSLXZtuD_rP6kpiDafqdVKLzVrCQ3h_8b9t1t0FwVW6sjVUb6&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJdX-pAoe9yFYRb8rh7XRw64w;local favorites, wood-fired pizza;US;Anchorage;Snow Goose Restaurant and Sleeping Lady Brewery;717 W 3rd Ave, Anchorage, AK 99501, United States;612.196.233;-1.498.958.711;03. Jul;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;restaurant,bar,food,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6LwgnAi2yw4MDTpnzH1YObdUE6_mesfXsSUYdTKwrbyiTYq1tH30EJgy2RsMpR_iRVPuOj25v6TsBt8QFgEV_mac7uP1vjYrWtQMoKCbVQxPJvB0M1nlFnz2tLwaobX17l2vmFROMic06Sm_YCecQh79XWjQnHaftPwmiBmg3sf97H&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJdZMg7O3OdowRfcVr2hX8SAg;walking tour;US;Anchorage;Escaping Anchorage: Your Tour Guide to the Wild Side;600 W 7th Ave, Anchorage, AK 99501, United States;612.154.828;-1.498.937.888;5.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;travel_agency,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6bpUncf-5wC8hZ12gbWmafUTdRF9UzyZ0eHhNwU1z7tyggnY6bcVTDbLOKZhRud5zOPfSSGWQnmQ199F-0KBmvyjnp6lP0Bjr84NbaolKtgQ3yMTI2RnvcZimV7vlzymMJ6ChZT7ihEPaQjXxFPzrQmx9Efvhs8bUwV0CyVEvx5U8O&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJdfyrjdCXyFYR8gxgMtEDcSM;basketball;US;Anchorage;Carr Gottstein - Safeway Distribution Center;6441 C St, Anchorage, AK 99518, United States;6.116.105.529.999.990;-1.498.847.696;4.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;storage,point_of_interest,establishment;99518;
ChIJn8DEJgCRyFYRtql3xdfDjyg;cross country skiing, ski;US;Anchorage;Cross Country Skiing;Anchorage, AK 99507, United States;611.380.046;-1.497.532.592;0.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;park,point_of_interest,establishment;99507;
ChIJocS-e4e9yFYR9oivp-dl81g;segway tour;US;Anchorage;Segway Tours of Anchorage;315 E St, Anchorage, AK 99501, United States;61.219.007;-1.498.907.837;04. Sep;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;travel_agency,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q55GDljmp6wHCF8MXeqncVqe8yFKcYfmGMIUC6q9xZUk3ZArFVtl_9fmFayZ8t_i61s9Q9KJc6cEe7kgta4_04Y3lot4p7rZdARA4r7TRhfolxKOAMV0ljmfqGX1Uv9vhmMUQTvMwaWyYveLN1Ts89nLJ83aRnq3V1TMGE6yMiwmtVb&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJowC3PUeWyFYRlYJ8CyYaVxg;;US;Anchorage;Anchorage Daily News;300 W 31st Ave, Anchorage, AK 99503, United States;611.921.891;-1.498.879.528;4.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5wl0k4m05Q-k72Q-BHh3kjrKkRZY7t-jTdolRlX2T4Yl7pF1wVCBYEBpLRPY2bkn2PoM9ofIu9JG8BelDIAMOOKdHHHBHjP7kUXRgfC4vPBp-0O75w9eOU50blPxf3daAgur1aXIF9pTpXdRTJ3r_RtYJ7HmXS9XIEsn7Xncy9jVzT&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJw5cWm96XyFYRD6XTTfJMFjI;affordable;US;Anchorage;Sami's City Diner;3000 Minnesota Dr, Anchorage, AK 99503, United States;611.932.192;-1.499.136.468;04. Apr;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;restaurant,food,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5QzBwaLSGmjo2nckpxqSlWcuaQbY-jXejvrJt9aJUO9VrXH6ytlt_sbPYXn2Tsts5F-QMod3dAwT_xWX3vlTGH9ISw0p3hZDZ1QUKEEMEz_XmSKpVufYLpBXaflMiBEOg0nNTzuF9BQ_f-NTGt9UI3t7jrq4od2TYu-6rALixydy1_&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJz08ewIqXyFYRGAskiMFuLAc;;US;Anchorage;UAA Pride Center;Student Union, 2921 Spirit Way 1st floor, Anchorage, AK 99508, United States;611.901.587;-1.498.261.695;0.0;https://www.nancydbrown.com/best-things-to-see-and-do-in-anchorage-alaska/;point_of_interest,establishment;99508;
ChIJ17owQC6WyFYRRKkDp-oumqw;cemetery;US;Anchorage;Anchorage Memorial Park Cemetery;535 E 9th Ave, Anchorage, AK 99501, United States;612.139.111;-1.498.738.337;03. Jun;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;cemetery,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7pjudvPQg11LJVvr-SA_OwIy9UwXTBqPtxsFx20HIzE-e4qbFta6YDPVYWH2_uonO19HGf2MVJmcBzVYFbeqyDW39YxJ8FbmmLTtPGPi9cq9LD4oEPZ92YWllFFYXSFsnyWKzHmvKvISElM1qtmSFoz4QKtmT7wpGAVoDcgAPawa_m&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ5d0QraYYw1YR36uJjI7O9eI;lake, nature;US;Anchorage;Iliamna;Iliamna, AK 99606, USA;597.550.859;-154.871.133;;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;locality,political;99606;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q76Hyf97N_5yL8Jgcudvec2deOz7f9mECg5epFreJrTF3OQT15oGXsDNuQmsrcAiFsX-p12AONLhSU-UXjkFvMeZc_E0RXaaVuENMYvo928Bmi16H9PtpGwBNWRBnVXzVf8mUWVeBEQSPRZj8n6WTOoYtafIxHFuI0drrlFWVNbxs1b&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ9Qkod22VyFYR23Zzn-M818o;bear watching, lodge, nature;US;;JBER Otter Lake Lodge;Otter Lk Rd, Joint Base Elmendorf-Richardson, AK 99505, United States;612.906.831;-149.744.031;04. Jul;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;lodging,point_of_interest,establishment;99505;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7krj6UZuXBoMQYO2Xy5xq2fwO0dfPTCYhXq-6ytcTHBfmHiHcEo4esHnGTv_4GrrjcRFFbBSogXqvyyH-wClL0esJia-0DxTOnRz9NP0LRikEwmtE_7IoBaf1vMVGfASwZVt21rFo0tAq76zvP24TxnqD2S5UYLIaEhPTM9DgPZcqr&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJHQiWQA2FyFYRFfQ2Er6kGcg;cruise;US;Anchorage;Ptarmigan Peak;Ptarmigan Peak, Anchorage, AK, United States;610.597.222;-1.496.027.778;04. Mar;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6TJIwgvD09ym8eBZP-WGa-baqBN9JsNCZclW8X__wPATWZxgh5NeWneFanEcZO7wRvpg85fGMGWojawWxpb6IivUHfi5IaGFeJq09TjLh1FJEmA7c0YP9MKBMdB861JrIJr9Bxk9VJn7nZzuwmAYhXJhmjmHdJgMOADT1HeGqc--m8&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJRaMkCiqWyFYR-za-mAJv9Bw;convention center;US;Anchorage;William A. Egan Civic & Convention Center;555 W 5th Ave, Anchorage, AK 99501, United States;612.177.143;-1.498.918.984;04. Jun;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7h2x1dz-IJYDI8XiT-RZloEfodMErzB93uMVdKTn4y5kTqvRbub2yzP99XeWI-ESiZYIYPH6qgd6pIOxqP6se05htNpvYGWGTxb1n8wtH4Lgk_-Mn53tW3j1AWKwwl_2jpihh3ORM8s08qZGacna55Pm8kdUJDrul_LJAwAmC3UZ8t&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJTZ6-lYe9yFYRCqR2Q1vKwKQ;memorial;US;Anchorage;Eisenhower Statehood Monument;485 W 2nd Ave, Anchorage, AK 99501, United States;6.122.059.400.000.000;-1.498.911.471;04. Feb;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q72eSLwdaOd0biKhGvr6DhXtxVpMG-qMLoPZU8GGg1qezhLFl_eyrXqItm8RvIOPwJTkw2vlk_4_FDTbXvrbmbsqeDglC5LtwMlbwBNOA9FBurmMUHT4GJ4xrvcNbAm3EYl_gEt5fg1Ca9By39VfuVN3bw1QNTbX2n8nw-EZyKZdgNi&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJk1PG0UaWyFYRa7b0os7ZSgY;lake, nature;US;;Lake Clark Air Services;2541 Merrill Field Dr, Anchorage, AK 99501, United States;612.146.854;-1.498.337.076;04. Mar;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4Zmki4Z9GtnwwsHf9RmHDbMwRntYIveJofuiX8IFOpJulQ1FTdHAes7d-WjhgYk36Auo5aL_yNBgH9USJ3SZZX1gwFxH7mkbZ3R_fTMp5gC-__VAOevGQXzwpr_s4Sd_EjQHEZTmlqMF4_v7PDaWy4tqt3XrGKyXO0VpjH9kI5iyMo&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmYKErWcMyFYRG_bI91RS3Zw;cruise, glacier, tour;US;Anchorage;Phillips Cruises & Tours, LLC;Anchorage Office, 519 W 4th Ave, Anchorage, AK 99501, United States;6.121.887.599.999.990;-1.498.922.561;04. Jun;https://traveling-blog.com/things-to-do-in-anchorage-alaska/;travel_agency,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7OPVPlmJMf9bGwfZqB1RFehVt9N8RJHNTkuxCjbZszQf-dJVkKIR3KHq-qCzfockl8dP8UXYVabVfkgno0xFHI3UvgIdydu05qJoINUqvaVHh4rdmrlRRwHzktPdLinNwKyBoruNhuAUZ4eG6JaegFnYXmbahWgW5FYHrt25RlSra6&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJwVq21LmXyFYRWzn7MbUtDhY;seafood;US;Anchorage;Kinley's Restaurant & Bar;3230 Seward Hwy, Anchorage, AK 99503, United States;611.910.319;-1.498.691.343;04. May;https://www.frommers.com/slideshows/848320-things-to-do-in-anchorage-images-of-its-best-experiences;bar,restaurant,food,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5C_zRgemOHZQkUWO3G53qZDS87PNtpOi5YMR5bGdw1QFJvjMuOjgN6TNM3Y3zvqPNZs3qiz2RsHiTWcLDtEBRWKVr-mpJNlSOIFsQ89UCDQtWSrY2wmt-vz4uAmZicfuvfKYWMY7NGSQTHykyN6BWkL8eC0mAbk_QeGeJBqrBjaJae&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ0-QM8o6bx1YRWcs9MgeiLzQ;;US;Seward;Seward Windsong Lodge - Reservations Office;509 W 4th Ave, Anchorage, AK 99501, United States;61.218.688;-1.498.919.718;5.0;https://www.earthtrekkers.com/seward-highway-things-to-do-alaska/;lodging,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7lvJeJ8FfHVSSSgl_PMFZ-6W5m5Bln3hUJiVPgAppncAUFPqwqepWEOSfePtoiydTDa-z3x7Fhdh15rbekmFwEr6-rhXycWbMBNLYPL3AE4Iaf9nkIsAY0gRzFWtxRvi9P51H675CfoTEeCkv57KCjvRkL_O0foYJP7sVI2-v1r0wW&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ23pRDnNlyFYRMLnF6wltJ4I;mountain views, river views;US;Girdwood;Glacier Creek Bridge;Anchorage, AK 99587, United States;609.912.069;-1.490.765.368;5.0;https://www.earthtrekkers.com/seward-highway-things-to-do-alaska/;point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5YIi7ptJVqQlDKI0N4uuQhhkIzO1C_511CaciRHKlxtceRBbfM0tBKUA9zAGfQiSj8_zH6XUNxOSdbWgGpqpaBtmgLZUtsPTn0LH0fQWRF3fEC1820B-7sLJv0TwswrGc82t4Ag6C2MjL1nWrcZNmWR_p9DuLi0Gass02qYacERUrL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ85RwdJZzyFYRczuxb5FVk2Y;lake views;US;;Portage Lake Overlook;Portage Glacier Rd, Anchorage, AK 99587, United States;607.870.364;-1.488.214.307;04. Sep;https://www.earthtrekkers.com/seward-highway-things-to-do-alaska/;tourist_attraction,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5IA2_-eiSV0C7Tbkg-ZY0ROHGZCNiv08CybQJi1IRWuriuZfS0in24v8mDwnocJb6uSLBUpG9Q4bhSOP07D8bNZ_TZmwYsmkaRjkQ38kedTT1Qv5BT2_nTI_Up7T4viBS8KOXI-TjzMmht2FQfyt1qrx5J3zTg7FzW-N4rBRtw5EXV&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ9dNYfOGcx1YRnO1tqzSOnBE;;US;Seward;Resurrection Lodge on the Bay;13970 Beach Dr, Seward, AK 99664, United States;6.006.971.559.999.990;-1.494.360.195;04. Sep;https://www.earthtrekkers.com/seward-highway-things-to-do-alaska/;lodging,point_of_interest,establishment;99664;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4sWlC0bN3UKARLEY9lR1VWbnF2gzEQaCr2WE6lfYonwunXc2HeDGNZBHxgnYr2EcEVDjMma0kksOTFE0mV5eQgA1j7SFBdc0jNoy6gMi0JA9TsW4YxlsGOXCZ4utgcr0eVwqD6_mcYbCTe6Zk3e24MfIDurFEoEwoqPSJHNlWLry-b&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
